pid|name|address|city|state|zip|lon|lat|chainid|psic|allsics|res_type
110524825|Well Child Clinic|3629 S D St|Tacoma|WA|98418|-122.435053|47.225167||||
110524827|Methadone Treatment Program|3629 S D St|Tacoma|WA|98418|-122.435053|47.225167||||
110524838|King's Gold Jewelry|8012 S Tacoma Way|Lakewood|WA|98499|-122.485175|47.183889||59440000|59440000:|
110524862|T-Mobile|2505 S 38th St|Tacoma|WA|98409|-122.469891|47.223113|1347|48129901|48129901:59990600:|
110524891|El Jalapeno|1012  72nd St|Tacoma|WA|98404|-122.416794|47.19161||||
110524901|Stewardship Foundation|1145  Broadway |Tacoma|WA|98402|-122.439382|47.25166||||
110524987|Bates Technical College|2320 S 19th St|Tacoma|WA|98405|-122.467977|47.241813||82210100|82210100:82110300:|
110525036|Broadway Center For The Performing Arts|901  Broadway |Tacoma|WA|98402|-122.440534|47.255173||91990404|91990404:|
110525155|Pallet Services|1651  Lincoln Ave|Tacoma|WA|98421|-122.40876|47.255013||24480200|24480200:|
110568408|Bailey & Sons Spray Service|5718  104th St|Puyallup|WA|98373|-122.352795|47.161271||73420200|73420200:|
110568420|South Sound Neuro Surgery|1519  3rd St|Puyallup|WA|98372|-122.290182|47.17686||80110110|80110110:80310000:|
11060980|Randall's Plumbing|4227 S Meridian |Puyallup|WA|98373|-122.292316|47.151472||17110200|17110200:|
110728896|Graphic Services Inc|708  Broadway |Tacoma|WA|98402|-122.441475|47.257375||57340102|57340102:|
110854266|Impressions|8012 S Tacoma Way|Lakewood|WA|98499|-122.485175|47.183889||56210000|56210000:|
110854268|Chung Ki Wa Inc|8601 S Tacoma Way|Lakewood|WA|98499|-122.483333|47.179137||||
110854273|Joseph Z Zebroski|10518  South Tacoma Way|Lakewood|WA|98499|-122.484208|47.162066||58120801|58120801:|
110881091|Verizon Wireless|5700  100th St|Lakewood|WA|98499|-122.511585|47.166129|1348|48129901|48129901:59990600:|
11089434|Rayman Northwest Transmission|1134 E Main |Puyallup|WA|98372|-122.278823|47.191706||75390000|75390000:75380000:|
11092663|Raymond's Foremost Car & Truck Service|130  114th St|Tacoma|WA|98444|-122.4336|47.153||75389902|75389902:75390000:75490000:|
110987013|American Tower|1423 S Grant Ave|Tacoma|WA|98405|-122.459002|47.247194|1376|48120000|48120000:34419908:|
110987022|Davita Dialysis Center|1423  Pacific Ave|Tacoma|WA|98402|-122.437655|47.250004|1476|80110000|80110000:80920101:80310000:|
110987034|Audio Visual Factory|1500  Broadway |Tacoma|WA|98402|-122.439232|47.248073||73590501|73590501:|
110987036|Louie Licsw Hallie Cht|2205 N 30th St|Tacoma|WA|98403|-122.4663|47.2748||83220611|83220611:83220500:|
110987040|Philip Prudhomme Lmhc|3315 S 19th St|Tacoma|WA|98405|-122.480336|47.243304||83220600|83220600:83220500:|
110987048|Innovative Hardwood Flooring Inc|1512  Center St|Tacoma|WA|98409|-122.45382|47.233594||17529900|17529900:17719903:52119908:52110101:|
110987052|O S B Inc|1901 S Union Ave|Tacoma|WA|98405|-122.479933|47.241547||80210000|80210000:|
110987059|Pioneer Human Services|758  St Helens Ave|Tacoma|WA|98402|-122.441544|47.255875||||
11098707|Razor's Edge|9501  126th St|Puyallup|WA|98373|-122.302413|47.142342||72410000|72410000:72310000:|
110987070|Ssp Shakers Deli|714 S 27th St|Tacoma|WA|98409|-122.442329|47.235316||58120305|58120305:|
110987073|ATI Physical Therapy|11019  Canyon Rd|Puyallup|WA|98373|-122.356979|47.156123||80490200|80490200:80110521:83220400:|
110987112|Bridgeview Apartments|1121 S I St|Tacoma|WA|98405|-122.44825|47.251525||72999901|72999901:65130000:|
110987128|Tacoma Housing Authority|2302  6th Ave|Tacoma|WA|98403|-122.467711|47.255033||95319902|95319902:|
110987174|Rent-A-Center|601 S Meridian |Puyallup|WA|98371|-122.293451|47.187104|189|73590702|73590702:57220202:57120000:|
110987178|Rw Commercial Loan Services|409 E Pioneer |Puyallup|WA|98372|-122.288787|47.190707||61639900|61639900:|
110987180|Star Nails|716 E Main |Puyallup|WA|98372|-122.285391|47.191964||72310104|72310104:|
110987208|Chatelain Property|4618  Alameda Ave|Tacoma|WA|98466|-122.516258|47.214517||65310204|65310204:|
110987211|West Coast Auto and Truck|6229 S Tacoma Way|Tacoma|WA|98409|-122.483284|47.19996||42130000|42130000:42120000:|
110987214|GEICO Insurance Agent|12930  Pacific Hwy|Lakewood|WA|98499|-122.521423|47.13974|1502|64110000|64110000:63319902:|
110987219|Curbside Motors|6802 S Tacoma Way|Tacoma|WA|98409|-122.484275|47.195362||55219902|55219902:55119901:|
110987220|Olympic Auto Center|6629 S Tacoma Way|Tacoma|WA|98409|-122.48328|47.196395||75390000|75390000:75490000:75380000:|
110987223|Hall Teresa A Helping Hand Massage Therapy Inc|7800  Pacific Ave|Tacoma|WA|98408|-122.434674|47.185832||80490200|80490200:72990201:|
110987234|"Babies ""R"" US"|2502 S 48th St|Tacoma|WA|98409|-122.469032|47.213271|2195|59991800|59991800:56419902:|
110987250|Rumors A Salon|6430  Tacoma Mall Blvd|Tacoma|WA|98409|-122.463381|47.198381||72310000|72310000:|
110987257|Teriyaki Kitchen|101 S 38th St|Tacoma|WA|98418|-122.43178|47.223416||58120109|58120109:|
110987258|Automotive Transport Service|3215 S Tacoma Way|Tacoma|WA|98409|-122.478704|47.22739||42139901|42139901:|
110987265|Compliance Services Intl|7501  Bridgeport Way|Lakewood|WA|98499|-122.518266|47.189189||87489905|87489905:|
110987269|Mattress Depot USA|1917 S 72nd St|Tacoma|WA|98408|-122.462001|47.191079||57120102|57120102:|
110987278|World Nails|1319 S 38th St|Tacoma|WA|98418|-122.451152|47.223273||72310104|72310104:|
110987280|Christine's Hair Workx|7430  Fawcett Ave|Tacoma|WA|98408|-122.438335|47.189093||72319901|72319901:|
110987282|Musicians Exchange|5429 S Tacoma Way|Tacoma|WA|98409|-122.483522|47.207709||76991000|76991000:|
110987289|Cash 1|7231 S Tacoma Way|Tacoma|WA|98409|-122.483247|47.190762||60999901|60999901:|
110987295|First Things 1st|6332 S Park Ave|Tacoma|WA|98408|-122.442261|47.199386||72410000|72410000:|
110987300|Edward's Exteriors|2301  120th St|Tacoma|WA|98445|-122.398568|47.148177||57129905|57129905:52110000:15210103:|
110987310|COUNTRY Financial|7403  Lakewood Dr|Lakewood|WA|98499|-122.507987|47.190339|55|64110000|64110000:63319902:63110000:87429908:|
110987314|Jo-Ann Fabrics and Crafts|4104  Tacoma Mall Blvd|Tacoma|WA|98409|-122.467205|47.220811|117|59990202|59990202:59450101:76991809:|
110987315|Subway|101 S 38th St|Tacoma|WA|98418|-122.43178|47.223416|214|58120313|58120313:|
110987341|Parkland Sleep Center|11122  Pacific Ave|Tacoma|WA|98444|-122.434724|47.155611||57120102|57120102:|
110987342|Cigarland Canyon Road|11012  Canyon Rd|Puyallup|WA|98373|-122.358672|47.155763||59930000|59930000:|
110987343|J and J Income Tax LLC|1004  72nd St|Tacoma|WA|98404|-122.416882|47.19161||72910101|72910101:|
110987344|Fancy Hair Salon|1314  72nd St|Tacoma|WA|98404|-122.410797|47.190835||72310000|72310000:|
110987349|Riipinen Surveying|10305  Canyon Rd|Puyallup|WA|98373|-122.35673|47.162681||87130000|87130000:|
110987351|Jet Door LLC|1832  112th St|Tacoma|WA|98445|-122.403317|47.153115||50310300|50310300:24310108:|
110987356|Cascade Real Estate School|227  174th St|Spanaway|WA|98387|-122.435346|47.099444||82490202|82490202:|
110987362|ABC Sun Control, Inc.|9722  Canyon Rd|Puyallup|WA|98373|-122.357819|47.168183||52110200|52110200:|
110987369|Dakota Bobs Cheap Storage|10812  Aqueduct Dr|Tacoma|WA|98445|-122.422885|47.161492||42259900|42259900:42260200:|
110987372|Euro Collision Inc|11306  Steele St|Lakewood|WA|98499|-122.46815|47.154309||75320404|75320404:75320401:75320202:|
110987378|Mcmains Roofing Inc|223  108th St|Tacoma|WA|98444|-122.435483|47.159527||15210000|15210000:15420000:17610103:|
110987383|Senior Nutrition Program|12115  Park Ave|Tacoma|WA|98444|-122.438388|47.147249||83220103|83220103:|
110987385|Lady Luck S Cowgirl Up Steakhouse & Saloon|14114  Pacific Ave|Tacoma|WA|98444|-122.435427|47.128909||58120802|58120802:|
110987404|Tool Liquidators|8638  Pacific Ave|Tacoma|WA|98444|-122.434753|47.177835||73891407|73891407:52510103:|
110987424|United Rentals|2218  112th St|Tacoma|WA|98445|-122.399151|47.1546|1372|73590500|73590500:73530000:|
110987444|Edgeworks Climbing|6102 N 9th St|Tacoma|WA|98406|-122.520135|47.257138||79910101|79910101:|
110987451|Savvy Nails|7802  27th St|Tacoma|WA|98466|-122.540903|47.235057||72310104|72310104:79910103:|
110987468|George Wheeler|7350  Cirque Dr|University Place|WA|98467|-122.535751|47.21322||42139904|42139904:42129908:|
110987472|Windermere Mortgage Services|7525  28th St|Tacoma|WA|98466|-122.537656|47.234669||61639900|61639900:61620000:|
110987491|United States Government|950  Pacific Ave|Tacoma|WA|98402|-122.439081|47.253565||91990401|91990401:|
110987505|Childrenof Hope Childcare And Learning Center|1937 S G St|Tacoma|WA|98405|-122.443285|47.24295||83510000|83510000:|
110987507|Mount Rainier Neurology|1708  Yakima Ave|Tacoma|WA|98405|-122.446867|47.245603||80110107|80110107:80310000:|
110987523|Jeannies Sewing Shop|15401  Union Ave|Lakewood|WA|98498|-122.55681|47.119626||72190104|72190104:|
110987532|Union Deli Mart|15206  Union Ave|Lakewood|WA|98498|-122.555476|47.121018||58120305|58120305:54110000:|
110987542|Good News Barber|10315  Bridgeport Way|Lakewood|WA|98499|-122.505909|47.163578||72410000|72410000:27110100:|
110987554|South Tacoma Antique Mall|8219 S Tacoma Way|Lakewood|WA|98499|-122.483002|47.182468||59320200|59320200:59610402:59479903:|
110987560|Sprint Store|5605  Lakewood Towne Center Blvd|Lakewood|WA|98499|-122.5101|47.1652|920|48120000|48120000:|
110987576|Cold Stone Creamery|10417  Gravelly Lake Dr|Lakewood|WA|98499|-122.520419|47.163024|1352|58120203|58120203:54519903:|
110987584|Chong's Fashions|11013  Pacific Hwy|Lakewood|WA|98499|-122.489857|47.15684||56210000|56210000:|
110987591|Flower Zone|9122 S Tacoma Way|Lakewood|WA|98499|-122.484621|47.174227||59920000|59920000:|
110987595|Hands of Care Learning Center|10506  Bridgeport Way|Lakewood|WA|98499|-122.506116|47.162091||83510000|83510000:|
110987596|Great Clips|5720  Lakewood Towne Center Blvd|Lakewood|WA|98499|-122.512837|47.164387|476|72310000|72310000:|
110987601|GameStop|5700  100th St|Lakewood|WA|98499|-122.511574|47.166109|1380|59990000|59990000:50920210:73590703:|
110987602|Work Wear|8012 S Tacoma Way|Lakewood|WA|98499|-122.485175|47.183889||53119901|53119901:|
110987607|Hot Rod Dog|1742  Pacific Ave|Tacoma|WA|98402|-122.43731|47.246678||58120000|58120000:|
110987609|Dr Donovan & Assoc|233  St Helens Ave|Tacoma|WA|98402|-122.444591|47.261156||80119904|80119904:80310000:|
110987614|Starbucks|2008  6th Ave|Tacoma|WA|98403|-122.463058|47.255853|210|54990204|54990204:54990201:58120304:58129902:|
110987662|Vanamex|6201  Pacific Ave|Tacoma|WA|98408|-122.433448|47.200564||87210101|87210101:|
110987687|Vn Nails|2631 N Pearl St|Tacoma|WA|98407|-122.515687|47.271481||72310104|72310104:|
110987699|Disciples Terrace|728 N Orchard St|Tacoma|WA|98406|-122.506413|47.257345||83610400|83610400:|
110987703|DR Henry Retailliau MD|2420 S Union Ave|Tacoma|WA|98405|-122.482837|47.237782||||
110987704|Integrity Property Management|8412  Canyon Rd|Puyallup|WA|98371|-122.358132|47.180173||65310200|65310200:|
110987709|Mandolin Cafe Llc|3923 S 12th St|Tacoma|WA|98405|-122.490024|47.25032||58129902|58129902:|
110987710|Pour At Four|3814 N 26th St|Tacoma|WA|98407|-122.488093|47.270797||58120000|58120000:|
110987712|Next Church|6928  22nd St|Tacoma|WA|98466|-122.529738|47.240232||86610123|86610123:|
110987714|Jamba Juice|3803 S Meridian |Puyallup|WA|98373|-122.29262|47.15554|1191|58120207|58120207:|
110987715|Battershell And Nichols|315  39th Ave|Puyallup|WA|98373|-122.296278|47.155341||87210101|87210101:|
110987718|Mountain Air Nw|2316  Inter Ave|Puyallup|WA|98372|-122.263424|47.188548||57220202|57220202:17110400:|
110987769|Greater Tacoma Convention & Trade Center|1500  Broadway |Tacoma|WA|98402|-122.439232|47.248073||73890301|73890301:|
110987799|Freighthouse Art Gallery|602 E 25th St|Tacoma|WA|98421|-122.425882|47.239794||79999901|79999901:84120100:82990100:|
110987819|Apple Physical Therapy-Business Office|11212  94th Ave|Puyallup|WA|98373|-122.305039|47.154329||80490200|80490200:|
110987841|Investor's Training Corporation|4111 S Meridian |Puyallup|WA|98373|-122.291739|47.152807||||
110987865|Sound Environmental|9107  76th Avenue Ct|Puyallup|WA|98371|-122.327263|47.174344||87489905|87489905:|
110987892|Just for You|101 S Meridian |Puyallup|WA|98371|-122.293364|47.191678||79910103|79910103:72990200:|
110988110|Southview Property Assoc LLC|13507  99th Ave|Puyallup|WA|98373|-122.296376|47.134153||||
110988200|AT&T|3077  20th St|Tacoma|WA|98424|-122.387808|47.239617|566|48130103|48130103:|
110988205|Fastenal|2519  Pacific Hwy|Tacoma|WA|98424|-122.395875|47.243748|467|50390000|50390000:50850401:|
110988293|Goodwill|6002  Mount Tacoma Dr|Lakewood|WA|98499|-122.516891|47.169361|475|59320000|59320000:53999905:|
110988302|Starbucks|10314 S Tacoma Way|Lakewood|WA|98499|-122.483818|47.163949|210|54990204|54990204:54990201:58120304:58129902:|
110988304|Moneytree|8904  South Tacoma Way|Lakewood|WA|98499|-122.483999|47.176507|2631|60999901|60999901:61639903:60999907:|
110988305|Kim and Kim CPA|9602  South Tacoma Way|Lakewood|WA|98499|-122.484122|47.169943||87210101|87210101:|
11100834|Rc's Auto Sales|9106  Canyon Rd|Puyallup|WA|98371|-122.357759|47.174758||55119901|55119901:55219902:|
1110517|St Paul's United Methodish Church|5601 S Puget Sound Ave|Tacoma|WA|98409|-122.482086|47.205738||86610100|86610100:|
11105415|RE/MAX|4801 S 19th St|Tacoma|WA|98405|-122.501551|47.243357|2132|65310100|65310100:65120100:|
11114879|Real Estate Exchange|7012  Pacific Ave|Tacoma|WA|98408|-122.434568|47.19352||65310100|65310100:65310400:65310204:|
11117396|Real Nails|5401  6th Ave|Tacoma|WA|98406|-122.508332|47.256093||72310104|72310104:|
11120789|Realty Connections|11221  Steele St|Tacoma|WA|98444|-122.467729|47.155492||65310100|65310100:65120100:|
11133226|United States Government|101  37th Ave|Puyallup|WA|98374|-122.292365|47.157574||91990401|91990401:|
11136206|Rok Straps USA LLC|12408  149th St|Puyallup|WA|98374|-122.263666|47.120501||47250000|47250000:|
11142574|Red Nails Salon|7313  40th St|Tacoma|WA|98466|-122.535036|47.220969||72310104|72310104:|
11144431|Red Robin|3901 S Steele St|Tacoma|WA|98409|-122.467912|47.221494|2332|58120101|58120101:|
11147998|Central Lutheran Church|409 N Tacoma Ave|Tacoma|WA|98403|-122.453072|47.266458||86610118|86610118:|
111539244|Swendsen Chiropractic Clinic|1011 E Main |Puyallup|WA|98372|-122.280847|47.192392||80410000|80410000:80490200:72990201:80110521:|
11157608|Redwood Signs|7114  87th St|Lakewood|WA|98499|-122.532419|47.178419||39930000|39930000:72910101:50999912:87219901:|
11160098|Reed Graphics Inc|964  99th St|Tacoma|WA|98445|-122.417322|47.166894||57340102|57340102:|
11170219|Refreshing Springs Church Of God In Christ|8802  Bridgeport Way|Lakewood|WA|98499|-122.518791|47.177468||86610112|86610112:|
11171884|Regal Cinemas South Hill 6|3500 S Meridian |Puyallup|WA|98373|-122.293369|47.164267|2999|78320000|78320000:|
111760977|Tacoma Motorfreight Service|1314 E 26th St|Tacoma|WA|98421|-122.41452|47.239543||42130000|42130000:|
111761164|Windermere Real Estate|10009  59th Ave|Lakewood|WA|98499|-122.51481|47.166292||65310100|65310100:|
111761654|Larson Automotive Group|7034 S Tacoma Way|Tacoma|WA|98409|-122.484093|47.192341||55110000|55110000:|
111761658|Greg's Japanese Auto|12704  Meridian |Puyallup|WA|98373|-122.293192|47.141056||75390000|75390000:75380000:|
11178011|Reggies Rebuildables Inc|3038  River Rd|Tacoma|WA|98443|-122.396771|47.23726||50150000|50150000:|
111852322|Puget Sound Esd|3601  20th St|Tacoma|WA|98424|-122.381874|47.239392||86999904|86999904:|
111857674|Clover Park Technical College|4500  Steilacoom Blvd|Lakewood|WA|98499|-122.497832|47.174873||82490000|82490000:82440000:82999900:82210100:82310000:82110300:|
111857693|Pierce Transit|3701  96th St|Lakewood|WA|98499|-122.486496|47.171184||41310000|41310000:41110100:59990900:|
111857751|Heritage Bank|5448 S Tacoma Way|Tacoma|WA|98409|-122.484155|47.206561||60290000|60290000:60220000:60210000:|
111857754|Pizza Time|6332  Pacific Ave|Tacoma|WA|98408|-122.434378|47.199428||58120600|58120600:|
111857756|Yakima Avenue Market Place|6414  Yakima Ave|Tacoma|WA|98408|-122.444431|47.198221||||
111857758|Point Defiance Village|6414 N Park Way|Tacoma|WA|98407|-122.523963|47.299287||72310000|72310000:72999901:83610400:|
111857763|Community Health Care|1102 S I St|Tacoma|WA|98405|-122.449201|47.251945||80110202|80110202:80310000:|
111857798|Nativity House Tacoma|2304  Jefferson Ave|Tacoma|WA|98402|-122.439458|47.240704||83610000|83610000:80510000:|
111857883|Holroyd Co Inc|7216  Lakewood Dr|Lakewood|WA|98499|-122.509992|47.191847||52519901|52519901:50320504:52110503:52110502:87219901:|
11188832|Rehma Janitorial Services|6240  Tacoma Mall Blvd|Tacoma|WA|98409|-122.46369|47.199509||73490104|73490104:|
111890436|High School/Middle School|5625  52nd St|Puyallup|WA|98371|-122.35487|47.211858||82110000|82110000:|
111914570|Windermere Real Estate|7525  28th St|Tacoma|WA|98466|-122.537656|47.234669||65310100|65310100:|
11191716|Reids Automotive Inc|3512  84th St|Lakewood|WA|98499|-122.483048|47.180643||||
11192102|Reier Construction|6124  Alameda Ave|University Place|WA|98467|-122.517949|47.201325||15210000|15210000:15420000:|
111972293|HairMasters|2315 N Pearl St|Tacoma|WA|98406|-122.51569|47.268843||72319902|72319902:72410000:|
111994170|The News Tribune|1950 S State St|Tacoma|WA|98405|-122.467058|47.240191||27110100|27110100:59949902:|
11200292|Reliable Drywall Inc|5044 N Visscher St|Tacoma|WA|98407|-122.517349|47.297921||17420101|17420101:|
112070851|Vern Fonk|7018  Tacoma Mall Blvd|Tacoma|WA|98409|-122.463288|47.193496||63319902|63319902:64110000:|
112205755|Architectural Services Inc|12181  C St|Tacoma|WA|98444|-122.436881|47.14566||87120000|87120000:|
112205762|Aaa West Valley Mortgage|12511  Meridian |Puyallup|WA|98373|-122.292507|47.142802||61620000|61620000:|
112205765|Pacific Rim Real Estate|315  39th Ave|Puyallup|WA|98373|-122.296278|47.155341||65310100|65310100:|
112205776|Digestive Health Specialists|2202 S Cedar St|Tacoma|WA|98405|-122.476918|47.238013||80110000|80110000:|
112205790|Trader Joe's|3800  Bridgeport Way|Tacoma|WA|98466|-122.537284|47.223088|1329|54119904|54119904:54999904:|
112205821|Longship Trade Goods Too|13118  Pacific Ave|Tacoma|WA|98444|-122.434799|47.138144||50949903|50949903:|
112205824|Divito & Associates Llc|10202  Pacific Ave|Tacoma|WA|98444|-122.434513|47.164135||87210000|87210000:|
112205845|Kims Trading|3030  96th St|Lakewood|WA|98499|-122.474805|47.170079||53119901|53119901:|
112205857|Posh Home|2502  6th Ave|Tacoma|WA|98406|-122.469521|47.255134||73890603|73890603:73890602:57120000:|
